room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7935295,40883,Entire home/apt,,East Queen Anne,0,,2.0,1.0,150.0,7.0,47.638673,-122.341488,2015-10-23 13:56:12.108121
1147349,6162459,Entire home/apt,,Harrison/Denny-Blaine,16,5.0,2.0,1.0,110.0,2.0,47.624593,-122.294547,2015-10-23 17:30:15.689221
2980762,15204387,Private room,,Columbia City,22,4.5,2.0,1.0,75.0,2.0,47.547238,-122.273123,2015-10-23 17:19:02.762802
486829,2409388,Private room,,Bryant,53,4.5,2.0,1.0,65.0,3.0,47.664502,-122.283815,2015-10-23 20:53:02.650262
8102064,42782914,Entire home/apt,,Broadway,2,5.0,3.0,1.0,80.0,4.0,47.623629,-122.326889,2015-10-23 15:58:06.282796
2339333,11850640,Entire home/apt,,West Woodland,6,5.0,,4.0,350.0,3.0,47.673571,-122.364274,2015-10-23 17:12:01.344005
6545602,1243056,Shared room,,Broadway,1,5.0,1.0,1.0,53.0,4.0,47.623621,-122.31953,2015-10-23 14:15:15.152352
6079131,30112460,Entire home/apt,,Fairmount Park,24,5.0,2.0,0.0,88.0,2.0,47.556291,-122.377002,2015-10-23 14:45:27.797768
5882923,30550537,Entire home/apt,,Phinney Ridge,38,5.0,2.0,1.0,95.0,2.0,47.680873,-122.35613,2015-10-23 17:39:36.158001
4943016,3294357,Entire home/apt,,First Hill,4,4.5,4.0,1.0,185.0,3.0,47.611328,-122.3306,2015-10-23 21:49:44.920107
5544181,28746812,Private room,,North Queen Anne,24,4.5,2.0,1.0,93.0,1.0,47.642465,-122.373004,2015-10-23 19:37:37.581290
3379116,14138534,Entire home/apt,,Eastlake,42,5.0,,2.0,300.0,2.0,47.64715,-122.322739,2015-10-23 20:10:09.601221
7402861,9614304,Private room,,Seward Park,2,4.5,2.0,1.0,55.0,3.0,47.560003,-122.273674,2015-10-23 17:01:27.029232
2197982,9931335,Entire home/apt,,Maple Leaf,70,5.0,2.0,0.0,80.0,2.0,47.692767,-122.328645,2015-10-24 01:47:47.041223
6249164,780837,Private room,,Rainier Beach,17,5.0,1.0,1.0,42.0,2.0,47.516371,-122.259947,2015-10-24 02:12:59.199079
